total player 0 Frame     27 total rec 0.003 MB  send 0.010 MB  time 477.9095 ms aver  rec 0.109 KB  send 0.354 KB  time 17.70035 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9843 ms
total player 0 Frame     28 total rec 0.003 MB  send 0.010 MB  time 479.9285 ms aver  rec 0.113 KB  send 0.353 KB  time 17.1403 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 2.019 ms
total player 0 Frame     29 total rec 0.003 MB  send 0.010 MB  time 479.9285 ms aver  rec 0.109 KB  send 0.341 KB  time 16.54926 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     30 total rec 0.003 MB  send 0.010 MB  time 480.9238 ms aver  rec 0.113 KB  send 0.340 KB  time 16.03079 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9953 ms
total player 0 Frame     31 total rec 0.003 MB  send 0.010 MB  time 480.9238 ms aver  rec 0.109 KB  send 0.329 KB  time 15.51367 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     32 total rec 0.004 MB  send 0.011 MB  time 481.9258 ms aver  rec 0.112 KB  send 0.328 KB  time 15.06018 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 1.002 ms
total player 0 Frame     33 total rec 0.004 MB  send 0.011 MB  time 481.9258 ms aver  rec 0.109 KB  send 0.318 KB  time 14.60381 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     34 total rec 0.004 MB  send 0.011 MB  time 483.9263 ms aver  rec 0.112 KB  send 0.318 KB  time 14.23313 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 2.0005 ms
total player 0 Frame     35 total rec 0.004 MB  send 0.011 MB  time 484.9261 ms aver  rec 0.109 KB  send 0.309 KB  time 13.85503 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0.9998 ms
total player 0 Frame     36 total rec 0.004 MB  send 0.011 MB  time 485.8489 ms aver  rec 0.111 KB  send 0.309 KB  time 13.4958 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9228 ms
total player 0 Frame     37 total rec 0.004 MB  send 0.011 MB  time 485.8489 ms aver  rec 0.108 KB  send 0.301 KB  time 13.13105 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     38 total rec 0.004 MB  send 0.011 MB  time 486.7611 ms aver  rec 0.111 KB  send 0.301 KB  time 12.8095 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9122 ms
total player 0 Frame     39 total rec 0.004 MB  send 0.011 MB  time 486.7611 ms aver  rec 0.108 KB  send 0.293 KB  time 12.48105 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     40 total rec 0.004 MB  send 0.012 MB  time 487.6814 ms aver  rec 0.111 KB  send 0.294 KB  time 12.19203 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9203 ms
total player 0 Frame     41 total rec 0.004 MB  send 0.012 MB  time 487.6814 ms aver  rec 0.108 KB  send 0.287 KB  time 11.89467 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     42 total rec 0.005 MB  send 0.012 MB  time 488.6692 ms aver  rec 0.111 KB  send 0.287 KB  time 11.63498 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9878 ms
total player 0 Frame     43 total rec 0.005 MB  send 0.012 MB  time 489.6672 ms aver  rec 0.108 KB  send 0.281 KB  time 11.38761 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0.998 ms
total player 0 Frame     44 total rec 0.005 MB  send 0.012 MB  time 490.6669 ms aver  rec 0.110 KB  send 0.281 KB  time 11.15152 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9997 ms
total player 0 Frame     45 total rec 0.005 MB  send 0.012 MB  time 490.6669 ms aver  rec 0.108 KB  send 0.275 KB  time 10.90371 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     46 total rec 0.005 MB  send 0.013 MB  time 490.6669 ms aver  rec 0.110 KB  send 0.276 KB  time 10.66667 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0 ms
total player 0 Frame     47 total rec 0.005 MB  send 0.013 MB  time 490.6669 ms aver  rec 0.108 KB  send 0.270 KB  time 10.43972 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     48 total rec 0.005 MB  send 0.013 MB  time 491.6694 ms aver  rec 0.110 KB  send 0.271 KB  time 10.24311 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 1.0025 ms
total player 0 Frame     49 total rec 0.005 MB  send 0.013 MB  time 492.6693 ms aver  rec 0.112 KB  send 0.272 KB  time 10.05447 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9999 ms
total player 0 Frame     50 total rec 0.006 MB  send 0.014 MB  time 493.6687 ms aver  rec 0.114 KB  send 0.273 KB  time 9.873373 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9994 ms
