total player 0 Frame      1 total rec 0.000 MB  send 0.006 MB  time 377.896 ms aver  rec 0.374 KB  send 5.771 KB  time 377.896 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ____16 send ___504 time 14.9842 ms
total player 0 Frame     14 total rec 0.001 MB  send 0.007 MB  time 452.8959 ms aver  rec 0.102 KB  send 0.518 KB  time 32.34971 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     15 total rec 0.001 MB  send 0.007 MB  time 452.8959 ms aver  rec 0.095 KB  send 0.484 KB  time 30.19306 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     16 total rec 0.001 MB  send 0.007 MB  time 454.8974 ms aver  rec 0.089 KB  send 0.454 KB  time 28.43109 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 2.0015 ms
total player 0 Frame     17 total rec 0.002 MB  send 0.008 MB  time 455.8929 ms aver  rec 0.096 KB  send 0.445 KB  time 26.81723 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9955 ms
total player 0 Frame     18 total rec 0.002 MB  send 0.008 MB  time 456.8947 ms aver  rec 0.091 KB  send 0.421 KB  time 25.38304 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 1.0017 ms
total player 0 Frame     19 total rec 0.002 MB  send 0.008 MB  time 456.8947 ms aver  rec 0.086 KB  send 0.398 KB  time 24.04709 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     20 total rec 0.002 MB  send 0.008 MB  time 457.8943 ms aver  rec 0.092 KB  send 0.394 KB  time 22.89471 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9996 ms
total player 0 Frame     21 total rec 0.002 MB  send 0.008 MB  time 457.8943 ms aver  rec 0.088 KB  send 0.375 KB  time 21.80449 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     22 total rec 0.002 MB  send 0.008 MB  time 458.8983 ms aver  rec 0.094 KB  send 0.373 KB  time 20.85902 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 1.0041 ms
total player 0 Frame     23 total rec 0.002 MB  send 0.008 MB  time 459.8987 ms aver  rec 0.090 KB  send 0.356 KB  time 19.99559 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 1.0003 ms
total player 0 Frame     24 total rec 0.002 MB  send 0.008 MB  time 459.8987 ms aver  rec 0.086 KB  send 0.342 KB  time 19.16244 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     25 total rec 0.002 MB  send 0.009 MB  time 460.8943 ms aver  rec 0.091 KB  send 0.340 KB  time 18.43577 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9957 ms
total player 0 Frame     26 total rec 0.002 MB  send 0.009 MB  time 460.8943 ms aver  rec 0.087 KB  send 0.327 KB  time 17.72671 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     27 total rec 0.002 MB  send 0.009 MB  time 461.8986 ms aver  rec 0.092 KB  send 0.327 KB  time 17.10735 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 1.0042 ms
total player 0 Frame     28 total rec 0.002 MB  send 0.009 MB  time 461.8986 ms aver  rec 0.089 KB  send 0.315 KB  time 16.49638 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     29 total rec 0.002 MB  send 0.009 MB  time 461.8986 ms aver  rec 0.086 KB  send 0.304 KB  time 15.92754 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     30 total rec 0.003 MB  send 0.009 MB  time 461.8986 ms aver  rec 0.090 KB  send 0.305 KB  time 15.39662 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0 ms
total player 0 Frame     31 total rec 0.003 MB  send 0.009 MB  time 461.8986 ms aver  rec 0.087 KB  send 0.295 KB  time 14.89995 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     32 total rec 0.003 MB  send 0.009 MB  time 462.9012 ms aver  rec 0.091 KB  send 0.295 KB  time 14.46566 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 1.0027 ms
total player 0 Frame     33 total rec 0.003 MB  send 0.009 MB  time 463.8986 ms aver  rec 0.088 KB  send 0.286 KB  time 14.05753 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0.9973 ms
total player 0 Frame     34 total rec 0.003 MB  send 0.010 MB  time 464.8986 ms aver  rec 0.092 KB  send 0.287 KB  time 13.67349 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 1 ms
total player 0 Frame     35 total rec 0.003 MB  send 0.010 MB  time 464.8986 ms aver  rec 0.089 KB  send 0.279 KB  time 13.28282 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     36 total rec 0.003 MB  send 0.010 MB  time 466.9011 ms aver  rec 0.092 KB  send 0.280 KB  time 12.96947 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 2.0025 ms
total player 0 Frame     37 total rec 0.003 MB  send 0.010 MB  time 466.9011 ms aver  rec 0.090 KB  send 0.272 KB  time 12.61895 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     38 total rec 0.003 MB  send 0.010 MB  time 466.9011 ms aver  rec 0.088 KB  send 0.265 KB  time 12.28687 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     39 total rec 0.004 MB  send 0.010 MB  time 467.9017 ms aver  rec 0.091 KB  send 0.266 KB  time 11.99748 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 1.0006 ms
total player 0 Frame     40 total rec 0.004 MB  send 0.010 MB  time 467.9017 ms aver  rec 0.088 KB  send 0.260 KB  time 11.69754 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     41 total rec 0.004 MB  send 0.011 MB  time 468.8899 ms aver  rec 0.091 KB  send 0.261 KB  time 11.43634 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9882 ms
total player 0 Frame     42 total rec 0.004 MB  send 0.011 MB  time 468.8899 ms aver  rec 0.089 KB  send 0.255 KB  time 11.16404 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     43 total rec 0.004 MB  send 0.011 MB  time 470.8925 ms aver  rec 0.092 KB  send 0.256 KB  time 10.95099 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 2.0027 ms
total player 0 Frame     44 total rec 0.004 MB  send 0.011 MB  time 470.8925 ms aver  rec 0.090 KB  send 0.250 KB  time 10.7021 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     45 total rec 0.004 MB  send 0.011 MB  time 470.8925 ms aver  rec 0.088 KB  send 0.245 KB  time 10.46428 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     46 total rec 0.004 MB  send 0.011 MB  time 471.8997 ms aver  rec 0.091 KB  send 0.246 KB  time 10.25869 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 1.0072 ms
total player 0 Frame     47 total rec 0.004 MB  send 0.011 MB  time 471.8997 ms aver  rec 0.089 KB  send 0.241 KB  time 10.04042 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     48 total rec 0.004 MB  send 0.012 MB  time 471.8997 ms aver  rec 0.091 KB  send 0.243 KB  time 9.831244 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0 ms
total player 0 Frame     49 total rec 0.004 MB  send 0.012 MB  time 471.8997 ms aver  rec 0.089 KB  send 0.238 KB  time 9.630608 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     50 total rec 0.005 MB  send 0.012 MB  time 472.8991 ms aver  rec 0.092 KB  send 0.239 KB  time 9.457983 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0.9994 ms
total player 0 Frame     51 total rec 0.005 MB  send 0.012 MB  time 472.8991 ms aver  rec 0.090 KB  send 0.234 KB  time 9.272532 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     52 total rec 0.005 MB  send 0.012 MB  time 472.8991 ms aver  rec 0.088 KB  send 0.230 KB  time 9.094214 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     53 total rec 0.005 MB  send 0.012 MB  time 472.8991 ms aver  rec 0.091 KB  send 0.231 KB  time 8.922626 ms max  rec 0.000 KB  send 0.000 KB  time 0 ms curr  rec ___211 send ___313 time 0 ms
total player 0 Frame     54 total rec 0.005 MB  send 0.013 MB  time 473.882 ms aver  rec 0.093 KB  send 0.233 KB  time 8.775594 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec ___211 send ___313 time 0.9829 ms
total player 0 Frame     55 total rec 0.005 MB  send 0.013 MB  time 473.882 ms aver  rec 0.091 KB  send 0.229 KB  time 8.616037 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     56 total rec 0.005 MB  send 0.013 MB  time 473.882 ms aver  rec 0.093 KB  send 0.230 KB  time 8.462179 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec ___211 send ___313 time 0 ms
total player 0 Frame     57 total rec 0.005 MB  send 0.013 MB  time 473.882 ms aver  rec 0.092 KB  send 0.226 KB  time 8.31372 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     58 total rec 0.005 MB  send 0.013 MB  time 473.882 ms aver  rec 0.094 KB  send 0.228 KB  time 8.170381 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec ___211 send ___313 time 0 ms
total player 0 Frame     59 total rec 0.005 MB  send 0.013 MB  time 473.882 ms aver  rec 0.092 KB  send 0.224 KB  time 8.031899 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     60 total rec 0.006 MB  send 0.014 MB  time 473.882 ms aver  rec 0.094 KB  send 0.225 KB  time 7.898034 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec ___211 send ___313 time 0 ms
total player 0 Frame     61 total rec 0.006 MB  send 0.014 MB  time 473.882 ms aver  rec 0.093 KB  send 0.222 KB  time 7.768558 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     62 total rec 0.006 MB  send 0.014 MB  time 474.8643 ms aver  rec 0.094 KB  send 0.223 KB  time 7.659101 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec ___211 send ___313 time 0.9822 ms
total player 0 Frame     63 total rec 0.006 MB  send 0.014 MB  time 474.8643 ms aver  rec 0.093 KB  send 0.220 KB  time 7.537528 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     64 total rec 0.006 MB  send 0.014 MB  time 474.8643 ms aver  rec 0.095 KB  send 0.221 KB  time 7.419754 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec ___211 send ___313 time 0 ms
total player 0 Frame     65 total rec 0.006 MB  send 0.014 MB  time 474.8643 ms aver  rec 0.093 KB  send 0.218 KB  time 7.305604 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     66 total rec 0.006 MB  send 0.014 MB  time 474.8643 ms aver  rec 0.095 KB  send 0.219 KB  time 7.194913 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec ___211 send ___313 time 0 ms
total player 0 Frame     67 total rec 0.006 MB  send 0.014 MB  time 474.8643 ms aver  rec 0.094 KB  send 0.216 KB  time 7.087526 ms max  rec 0.000 KB  send 0.000 KB  time 0.9829 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     68 total rec 0.006 MB  send 0.015 MB  time 475.862 ms aver  rec 0.095 KB  send 0.217 KB  time 6.99797 ms max  rec 0.000 KB  send 0.000 KB  time 0.9977 ms curr  rec ___211 send ___313 time 0.9977 ms
total player 0 Frame     69 total rec 0.006 MB  send 0.015 MB  time 475.862 ms aver  rec 0.094 KB  send 0.214 KB  time 6.89655 ms max  rec 0.000 KB  send 0.000 KB  time 0.9977 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     70 total rec 0.007 MB  send 0.015 MB  time 477.8604 ms aver  rec 0.096 KB  send 0.215 KB  time 6.826577 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 1.9984 ms
total player 0 Frame     71 total rec 0.007 MB  send 0.015 MB  time 477.8604 ms aver  rec 0.094 KB  send 0.212 KB  time 6.730428 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     72 total rec 0.007 MB  send 0.015 MB  time 478.8665 ms aver  rec 0.096 KB  send 0.214 KB  time 6.650923 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 1.0061 ms
total player 0 Frame     73 total rec 0.007 MB  send 0.015 MB  time 478.8665 ms aver  rec 0.095 KB  send 0.211 KB  time 6.559815 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     74 total rec 0.007 MB  send 0.016 MB  time 479.8689 ms aver  rec 0.096 KB  send 0.212 KB  time 6.484715 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 1.0024 ms
total player 0 Frame     75 total rec 0.007 MB  send 0.016 MB  time 479.8689 ms aver  rec 0.095 KB  send 0.209 KB  time 6.398252 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     76 total rec 0.007 MB  send 0.016 MB  time 479.8689 ms aver  rec 0.094 KB  send 0.207 KB  time 6.314065 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     77 total rec 0.007 MB  send 0.016 MB  time 480.8645 ms aver  rec 0.095 KB  send 0.208 KB  time 6.244994 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 0.9956 ms
total player 0 Frame     78 total rec 0.007 MB  send 0.016 MB  time 481.8632 ms aver  rec 0.094 KB  send 0.205 KB  time 6.177733 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0.9987 ms
total player 0 Frame     79 total rec 0.008 MB  send 0.016 MB  time 481.8632 ms aver  rec 0.096 KB  send 0.207 KB  time 6.099534 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 0 ms
total player 0 Frame     80 total rec 0.008 MB  send 0.016 MB  time 481.8632 ms aver  rec 0.094 KB  send 0.204 KB  time 6.02329 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     81 total rec 0.008 MB  send 0.017 MB  time 482.861 ms aver  rec 0.096 KB  send 0.206 KB  time 5.961247 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 0.9978 ms
total player 0 Frame     82 total rec 0.008 MB  send 0.017 MB  time 482.861 ms aver  rec 0.095 KB  send 0.203 KB  time 5.888549 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     83 total rec 0.008 MB  send 0.017 MB  time 483.8637 ms aver  rec 0.096 KB  send 0.204 KB  time 5.829683 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 1.0027 ms
total player 0 Frame     84 total rec 0.008 MB  send 0.017 MB  time 484.8622 ms aver  rec 0.095 KB  send 0.202 KB  time 5.772169 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0.9985 ms
total player 0 Frame     85 total rec 0.008 MB  send 0.017 MB  time 486.8506 ms aver  rec 0.096 KB  send 0.203 KB  time 5.727654 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 1.9884 ms
total player 0 Frame     86 total rec 0.008 MB  send 0.017 MB  time 486.8506 ms aver  rec 0.095 KB  send 0.201 KB  time 5.661053 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     87 total rec 0.008 MB  send 0.017 MB  time 486.8506 ms aver  rec 0.094 KB  send 0.199 KB  time 5.595984 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     88 total rec 0.008 MB  send 0.018 MB  time 487.8479 ms aver  rec 0.095 KB  send 0.200 KB  time 5.543726 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 0.9973 ms
total player 0 Frame     89 total rec 0.008 MB  send 0.018 MB  time 487.8479 ms aver  rec 0.094 KB  send 0.198 KB  time 5.481437 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     90 total rec 0.009 MB  send 0.018 MB  time 488.8463 ms aver  rec 0.096 KB  send 0.199 KB  time 5.431626 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 0.9984 ms
total player 0 Frame     91 total rec 0.009 MB  send 0.018 MB  time 489.8324 ms aver  rec 0.097 KB  send 0.200 KB  time 5.382774 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 0.9861 ms
total player 0 Frame     92 total rec 0.009 MB  send 0.018 MB  time 489.8324 ms aver  rec 0.096 KB  send 0.198 KB  time 5.324265 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     93 total rec 0.009 MB  send 0.019 MB  time 490.8294 ms aver  rec 0.097 KB  send 0.199 KB  time 5.277736 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 0.997 ms
total player 0 Frame     94 total rec 0.009 MB  send 0.019 MB  time 491.8467 ms aver  rec 0.096 KB  send 0.197 KB  time 5.232412 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 1.0173 ms
total player 0 Frame     95 total rec 0.009 MB  send 0.019 MB  time 492.8465 ms aver  rec 0.095 KB  send 0.195 KB  time 5.187858 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0.9998 ms
total player 0 Frame     96 total rec 0.009 MB  send 0.019 MB  time 493.8473 ms aver  rec 0.096 KB  send 0.196 KB  time 5.144243 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 1.0008 ms
total player 0 Frame     97 total rec 0.009 MB  send 0.019 MB  time 493.8473 ms aver  rec 0.095 KB  send 0.194 KB  time 5.091209 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame     98 total rec 0.009 MB  send 0.019 MB  time 494.8489 ms aver  rec 0.096 KB  send 0.195 KB  time 5.049479 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 1.0016 ms
total player 0 Frame     99 total rec 0.009 MB  send 0.019 MB  time 494.8489 ms aver  rec 0.095 KB  send 0.193 KB  time 4.998474 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame    100 total rec 0.010 MB  send 0.019 MB  time 495.8534 ms aver  rec 0.097 KB  send 0.195 KB  time 4.958534 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 1.0045 ms
total player 0 Frame    101 total rec 0.010 MB  send 0.019 MB  time 495.8534 ms aver  rec 0.096 KB  send 0.193 KB  time 4.90944 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame    102 total rec 0.010 MB  send 0.020 MB  time 496.8384 ms aver  rec 0.097 KB  send 0.194 KB  time 4.870965 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 0.985 ms
total player 0 Frame    103 total rec 0.010 MB  send 0.020 MB  time 496.8384 ms aver  rec 0.096 KB  send 0.192 KB  time 4.823674 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame    104 total rec 0.010 MB  send 0.020 MB  time 496.8384 ms aver  rec 0.095 KB  send 0.190 KB  time 4.777292 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame    105 total rec 0.010 MB  send 0.020 MB  time 496.8384 ms aver  rec 0.096 KB  send 0.191 KB  time 4.731794 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 0 ms
total player 0 Frame    106 total rec 0.010 MB  send 0.020 MB  time 496.8384 ms aver  rec 0.095 KB  send 0.190 KB  time 4.687154 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame    107 total rec 0.010 MB  send 0.020 MB  time 497.8384 ms aver  rec 0.096 KB  send 0.191 KB  time 4.652695 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 1 ms
total player 0 Frame    108 total rec 0.010 MB  send 0.020 MB  time 498.8446 ms aver  rec 0.095 KB  send 0.189 KB  time 4.618931 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 1.0062 ms
total player 0 Frame    109 total rec 0.010 MB  send 0.021 MB  time 499.8489 ms aver  rec 0.096 KB  send 0.190 KB  time 4.58577 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 1.0043 ms
total player 0 Frame    110 total rec 0.010 MB  send 0.021 MB  time 499.8489 ms aver  rec 0.095 KB  send 0.188 KB  time 4.544081 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame    111 total rec 0.011 MB  send 0.021 MB  time 500.8486 ms aver  rec 0.096 KB  send 0.189 KB  time 4.512149 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 0.9997 ms
total player 0 Frame    112 total rec 0.011 MB  send 0.021 MB  time 500.8486 ms aver  rec 0.096 KB  send 0.188 KB  time 4.471862 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
total player 0 Frame    113 total rec 0.011 MB  send 0.021 MB  time 501.8502 ms aver  rec 0.097 KB  send 0.189 KB  time 4.441152 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec ___211 send ___313 time 1.0016 ms
total player 0 Frame    114 total rec 0.011 MB  send 0.021 MB  time 501.8502 ms aver  rec 0.096 KB  send 0.187 KB  time 4.402194 ms max  rec 0.000 KB  send 0.000 KB  time 1.9984 ms curr  rec _____0 send _____0 time 0 ms
